#group,false,false,true,true,false,false,true,true
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.185Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.352Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.519Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.686Z,3.123182,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.853Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.02Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.187Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.354Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.521Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.688Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.855Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.022Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.189Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.356Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.523Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.69Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.857Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.024Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.191Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.358Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.525Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.692Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.859Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.026Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.193Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.36Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.527Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.694Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.861Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.028Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.195Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.362Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.529Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.696Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.863Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.03Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.197Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.364Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.531Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.698Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.865Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.032Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.199Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.366Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.533Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.7Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.867Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.034Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.201Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.368Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.535Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.702Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.869Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.036Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.203Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.37Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.537Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.704Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.871Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.038Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.205Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.372Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.539Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.706Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.873Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.04Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.207Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.374Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.541Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.708Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.875Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.042Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.209Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.376Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.543Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.71Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.877Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.044Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.211Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.378Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.545Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.712Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.879Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.046Z,3.126236,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.213Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.38Z,3.124709,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.547Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.714Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.881Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.048Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.215Z,3.125473,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.382Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.549Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.716Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.883Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.05Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.217Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.384Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.551Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.718Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.885Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.052Z,3.124709,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.219Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.386Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.553Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.72Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.887Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.054Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.221Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.388Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.555Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.722Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.889Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.056Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.223Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.39Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.557Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.724Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.891Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.058Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.225Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.392Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.559Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.726Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.893Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.06Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.227Z,3.126236,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.394Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.561Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.728Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.895Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.062Z,3.122418,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.229Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.396Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.563Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.73Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.897Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.064Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.231Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.398Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.565Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.732Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.899Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.066Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.233Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.4Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.567Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.734Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.901Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.068Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.235Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.402Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.569Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.736Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.903Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.07Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.237Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.404Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.571Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.738Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.905Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.072Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.239Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.406Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.573Z,3.123945,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.74Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.907Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.074Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.241Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.408Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.575Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.742Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.909Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.076Z,3.125473,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.243Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.41Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.577Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.744Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.911Z,3.127,current,PowerMeasurement
,,0,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:11.005Z,3.127,current,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:11.125Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:11.292Z,1.107241,voltage,PowerMeasurement
