#group,false,false,true,true,false,false,true,true
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.352Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.519Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.686Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.853Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.02Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.187Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.354Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.521Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.688Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.855Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.022Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.189Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.356Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.523Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.69Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.857Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.024Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.191Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.358Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.525Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.692Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.859Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.026Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.193Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.36Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.527Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.694Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.861Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.028Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.195Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.362Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.529Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.696Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.863Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.03Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.197Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.364Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.531Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.698Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.865Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.032Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.199Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.366Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.533Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.7Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:48.867Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.034Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.201Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.368Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.535Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.702Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:49.869Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.036Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.203Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.37Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.537Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.704Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:50.871Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.038Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.205Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.372Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.539Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.706Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:51.873Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.04Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.207Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.374Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.541Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.708Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:52.875Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.042Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.209Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.376Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.543Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.71Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:53.877Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.044Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.211Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.378Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.545Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.712Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:54.879Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.046Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.213Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.38Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.547Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.714Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:55.881Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.048Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.215Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.382Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.549Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.716Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:56.883Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.05Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.217Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.384Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.551Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.718Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:57.885Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.052Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.219Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.386Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.553Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.72Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:58.887Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.054Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.221Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.388Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.555Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.722Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:59.889Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.056Z,1.091968,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.223Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.39Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.557Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.724Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:00.891Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.058Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.225Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.392Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.559Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.726Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:01.893Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.06Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.227Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.394Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.561Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.728Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:02.895Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.062Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.229Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.396Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.563Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.73Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:03.897Z,1.104186,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.064Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.231Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.398Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.565Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.732Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:04.899Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.066Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.233Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.4Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.567Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.734Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:05.901Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.068Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.235Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.402Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.569Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.736Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:06.903Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.07Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.237Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.404Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.571Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.738Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:07.905Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.072Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.239Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.406Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.573Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.74Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:08.907Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.074Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.241Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.408Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.575Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.742Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:09.909Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.076Z,1.104186,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.243Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.41Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.577Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.744Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:10.911Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:59:11.005Z,1.104186,voltage,PowerMeasurement

